Model,Params,Epoch,TrainLoss,ValLoss,P,R,Acc,F1,FPR,FNR
BiLSTM_Base,3968513,12,0.4797527257066507,0,0.8602941176470589,0.6518105849582173,0.7758251833740831,0.7416798732171157,0.1032297011771808,0.34818941504178275
BiLSTM_Base,3968513,13,0.3538056229456113,0,0.9199877375843041,0.9288146084803467,0.9249694376528117,0.9243801016479285,0.07878056142469061,0.07118539151965336
BiLSTM_Base,3968513,14,0.1421685747515697,0,0.8770856507230256,0.9761683689260291,0.9206907090464548,0.9239783213710268,0.13341382432840326,0.023831631073970908
BiLSTM_Base,3968513,15,0.09793296793045905,0,0.9209138840070299,0.9730733519034355,0.9454462102689487,0.94627539503386,0.08149713250830064,0.02692664809656453
BiLSTM_Base,3968513,16,0.08524549293976563,0,0.9538270839789278,0.9526462395543176,0.9538508557457213,0.9532362960668938,0.044974343495321464,0.04735376044568245
BiLSTM_Base,3968513,17,0.07203245564148976,0,0.9818241903502974,0.9195295574125658,0.9518643031784841,0.9496563848489692,0.016601267733172352,0.08047044258743423
BiLSTM_Base,3968513,18,0.05533304108450046,0,0.8368942157373632,0.9941194676570722,0.9014364303178484,0.9087565426510115,0.18895261092665258,0.005880532342927886
BiLSTM_Base,3968513,19,0.05646642884955956,0,0.9670500466272925,0.9628597957288765,0.9654645476772616,0.9649503722084367,0.031995170540295804,0.03714020427112349
BiLSTM_Base,3968513,20,0.025265761722738925,0,0.9668833178582482,0.9668833178582482,0.9672982885085575,0.9668833178582482,0.03229701177180803,0.03311668214175178
BiLSTM_Base,3968513,21,0.016115775063204076,0,0.966295609152752,0.9671928195605076,0.9671454767726161,0.9667440061871616,0.03290069423483248,0.03280718043949242
BiLSTM_Base,3968513,22,0.010256774674277179,0,0.9616916947594238,0.9712163416898792,0.9666870415647921,0.9664305512781028,0.03773015393902807,0.028783658310120707
BiLSTM_Base,3968513,23,0.006814359051461976,0,0.9665944942777606,0.9671928195605076,0.9672982885085575,0.9668935643564357,0.03259885300332025,0.03280718043949242
BiLSTM_Base,3968513,24,0.005647648383343879,0,0.9753086419753086,0.9535747446610956,0.965158924205379,0.964319248826291,0.023543616057953517,0.04642525533890436
BiLSTM_Base,3968513,25,0.008980394770892767,0,0.9739974937343359,0.9622407923243578,0.9686735941320294,0.9680834501011988,0.02505282221551464,0.03775920767564222
BiLSTM_Base,3968513,26,0.0036860024355029543,0,0.9689344516930724,0.9653358093469514,0.96760391198044,0.9671317829457364,0.03018412315122246,0.03466419065304859
BiLSTM_Base,3968513,27,0.0023117892963525196,0,0.962079510703364,0.9736923553079542,0.968062347188264,0.9678510998307953,0.03742831270751585,0.026307644692045808
BiLSTM_Base,3968513,28,0.001901867550958951,0,0.9596577017114915,0.9718353450943981,0.9659229828850856,0.9657081347070583,0.03984304255961364,0.02816465490560198
BiLSTM_Base,3968513,29,0.0033903602318157656,0,0.9595129375951293,0.9755493655215104,0.96760391198044,0.9674647022713321,0.040144883791125865,0.024450634478489632
BiLSTM_Base,3968513,30,0.001385514920352412,0,0.9677719243879764,0.9665738161559888,0.96760391198044,0.9671724992257665,0.03139148807727136,0.033426183844011144
BiLSTM_Base,3968513,31,0.0008472306357222036,0,0.9623853211009175,0.9740018570102136,0.9683679706601467,0.968158744808491,0.03712647147600362,0.025998142989786442
BiLSTM_Base,3968513,32,0.0008450542982945291,0,0.9589540893888719,0.9761683689260291,0.96760391198044,0.9674846625766871,0.04074856625415032,0.023831631073970908
BiLSTM_Base,3968513,33,0.0005823366633334304,0,0.9643953345610804,0.9724543484989168,0.9686735941320294,0.9684080752041917,0.03501358285541805,0.027545651501083256
BiLSTM_Base,3968513,34,0.0004217082174503818,0,0.9629061925199264,0.9721448467966574,0.9677567237163814,0.9675034652702911,0.03652278901297917,0.027855153203342618
BiLSTM_Base,3968513,35,0.00029806631489638955,0,0.9611976779712802,0.9736923553079542,0.96760391198044,0.9674046740467405,0.03833383640205252,0.026307644692045808
BiLSTM_Base,3968513,36,0.00025922946630229347,0,0.9634183830310482,0.9699783348808418,0.9669926650366748,0.9666872301048736,0.03591910654995473,0.030021665119158155
BiLSTM_Base,3968513,37,0.00025481600683773507,0,0.9625652040503222,0.97090683998762,0.9669926650366748,0.9667180277349768,0.036824630244491396,0.02909316001238007
BiLSTM_Base,3968513,38,0.00020859666591814646,0,0.9633958781913258,0.9693593314763231,0.9666870415647921,0.9663684048133292,0.03591910654995473,0.03064066852367688
BiLSTM_Base,3968513,39,0.0001884833331342424,0,0.9648798521256932,0.9693593314763231,0.9674511002444988,0.9671144048170449,0.034409900392393604,0.03064066852367688
BiLSTM_Base,3968513,40,0.00017899087190296716,0,0.96398891966759,0.9693593314763231,0.9669926650366748,0.9666666666666667,0.035315424086930274,0.03064066852367688
BiLSTM_Base,3968513,41,0.0001681073295353249,0,0.9637034758535835,0.9696688331785824,0.9669926650366748,0.966676951558161,0.0356172653184425,0.030331166821417517
BiLSTM_Base,3968513,42,0.00016062938091356325,0,0.96398891966759,0.9693593314763231,0.9669926650366748,0.9666666666666667,0.035315424086930274,0.03064066852367688
BiLSTM_Base,3968513,43,0.00016181090708974248,0,0.96398891966759,0.9693593314763231,0.9669926650366748,0.9666666666666667,0.035315424086930274,0.03064066852367688
BiLSTM_Base,3968513,44,0.00015209624430449016,0,0.9636923076923077,0.9693593314763231,0.9668398533007335,0.966517512729517,0.0356172653184425,0.03064066852367688
BiLSTM_Base,3968513,45,0.00014994120955144844,0,0.96398891966759,0.9693593314763231,0.9669926650366748,0.9666666666666667,0.035315424086930274,0.03064066852367688
BiLSTM_Base,3968513,46,0.0001483980053867876,0,0.9637034758535835,0.9696688331785824,0.9669926650366748,0.966676951558161,0.0356172653184425,0.030331166821417517
BiLSTM_Base,3968513,47,0.000148346298584119,0,0.9637034758535835,0.9696688331785824,0.9669926650366748,0.966676951558161,0.0356172653184425,0.030331166821417517
BiLSTM_Base,3968513,48,0.00014368325544357783,0,0.9637034758535835,0.9696688331785824,0.9669926650366748,0.966676951558161,0.0356172653184425,0.030331166821417517
BiLSTM_Base,3968513,49,0.0001433104381738723,0,0.9634071340713407,0.9696688331785824,0.9668398533007335,0.9665278420484343,0.03591910654995473,0.030331166821417517
BiLSTM_Base,3968513,50,0.00014209774499599566,0,0.9634071340713407,0.9696688331785824,0.9668398533007335,0.9665278420484343,0.03591910654995473,0.030331166821417517
BiGRU_Base,3376641,1,0.6682479381561279,0,0.6925963834868646,0.6282884555865057,0.6787897310513448,0.658876987990912,0.2719589495925143,0.3717115444134943
BiGRU_Base,3376641,2,0.6033095912291453,0,0.7838779956427016,0.556793562364593,0.7053789731051344,0.6511038726022439,0.1497132508300634,0.443206437635407
BiGRU_Base,3376641,3,0.5279935157069793,0,0.7290464413300357,0.8211080160940886,0.761002444987775,0.7723435225618632,0.2976154542710534,0.1788919839059115
BiGRU_Base,3376641,4,0.4334999970518626,0,0.8508266051518647,0.6849272670999691,0.7851466992665037,0.7589163237311386,0.11711439782674313,0.31507273290003096
BiGRU_Base,3376641,5,0.3671658612214602,0,0.9038148027388327,0.8579387186629527,0.8847799511002445,0.8802794537948555,0.08904316329610625,0.14206128133704735
BiGRU_Base,3376641,6,0.25084179124006856,0,0.9311104120792703,0.9161250386877128,0.9251222493887531,0.9235569422776911,0.06610322970117719,0.08387496131228722
BiGRU_Base,3376641,7,0.17814278602600098,0,0.9394218942189422,0.9455277004023522,0.9430012224938875,0.9424649082215024,0.05946272260790824,0.05447229959764779
BiGRU_Base,3376641,8,0.13687572399011025,0,0.910709074992705,0.9659548127514701,0.9364303178484108,0.9375187744067287,0.09236341684274071,0.03404518724852987
BiGRU_Base,3376641,9,0.1127770017975798,0,0.8714011516314779,0.9835964097802538,0.9202322738386308,0.924105844722303,0.14156353757923332,0.01640359021974621
BiGRU_Base,3376641,10,0.0992281364563566,0,0.9536019536019537,0.9668833178582482,0.9604217603911981,0.9601967112340556,0.045879867189858134,0.03311668214175178
BiGRU_Base,3376641,11,0.05338003400426645,0,0.9839869281045751,0.9319096255029403,0.9588936430317848,0.95724050230488,0.014790220344099004,0.06809037449705974
BiGRU_Base,3376641,12,0.04167189420415805,0,0.9182678520217953,0.9910244506344785,0.9520171149144254,0.9532598987793987,0.086024750980984,0.00897554936552151
BiGRU_Base,3376641,13,0.03959102843565723,0,0.9710099750623441,0.964097802537914,0.968062347188264,0.9675415437179686,0.028071234530636886,0.03590219746208604
BiGRU_Base,3376641,14,0.016290064193666555,0,0.9497457373616512,0.9826679046734758,0.9657701711491442,0.9659263766352297,0.050709326894053726,0.017332095326524296
BiGRU_Base,3376641,15,0.008773766963993413,0,0.9627708269758926,0.9764778706282885,0.9697432762836186,0.9695759065765212,0.036824630244491396,0.023522129371711543
BiGRU_Base,3376641,16,0.0043183742079865904,0,0.9657282741738066,0.9767873723305478,0.9714242053789731,0.971226342514233,0.03380621792936915,0.02321262766945218
BiGRU_Base,3376641,17,0.0020219258899137806,0,0.9723774053382992,0.9696688331785824,0.9714242053789731,0.9710212304354564,0.026863869604587986,0.030331166821417517
BiGRU_Base,3376641,18,0.0014185406073990564,0,0.9719049089225069,0.9743113587124729,0.9734107579462102,0.9731066460587326,0.027467552067612436,0.02568864128752708
BiGRU_Base,3376641,19,0.0014932539169631826,0,0.9712874343933313,0.9736923553079542,0.972799511002445,0.9724884080370942,0.028071234530636886,0.026307644692045808
BiGRU_Base,3376641,20,0.0019693878046102608,0,0.9722307929651343,0.975239863819251,0.9740220048899756,0.9737330037082819,0.027165710836100213,0.024760136180748994
BiGRU_Base,3376641,21,0.000754404507461004,0,0.9663608562691132,0.9780253791395853,0.972341075794621,0.9721581295185356,0.033202535466344704,0.021974620860414733
BiGRU_Base,3376641,22,0.0007235744000914005,0,0.9741513547181564,0.9681213246672856,0.9715770171149144,0.9711269791990065,0.02505282221551464,0.03187867533271433
BiGRU_Base,3376641,23,0.0004264472980559311,0,0.977784730913642,0.9671928195605076,0.9729523227383863,0.9724599346506924,0.021430727437367944,0.03280718043949242
BiGRU_Base,3376641,24,0.0002442272598273121,0,0.9757009345794393,0.9693593314763231,0.9729523227383863,0.9725197950628784,0.023543616057953517,0.03064066852367688
BiGRU_Base,3376641,25,0.0002599731290571911,0,0.9672682777607832,0.978644382544104,0.9731051344743277,0.9729230769230769,0.03229701177180803,0.02135561745589601
BiGRU_Base,3376641,26,0.0004492707755092012,0,0.9658328248932275,0.9798823893531414,0.9729523227383863,0.9728068827776924,0.03380621792936915,0.020117610646858557
BiGRU_Base,3376641,27,0.00029850168819113885,0,0.9722307929651343,0.975239863819251,0.9740220048899756,0.9737330037082819,0.027165710836100213,0.024760136180748994
BiGRU_Base,3376641,28,0.00015618702624264048,0,0.980244590780809,0.9675023212627669,0.9743276283618582,0.9738317757009346,0.019015997585270148,0.032497678737233054
BiGRU_Base,3376641,29,9.867400149232708e-05,0,0.9766355140186916,0.9702878365831012,0.9738691931540342,0.9734513274336283,0.022638092363416844,0.029712163416898793
BiGRU_Base,3376641,30,5.069217219827876e-05,0,0.976657329598506,0.9712163416898792,0.9743276283618582,0.9739292364990689,0.022638092363416844,0.028783658310120707
BiGRU_Base,3376641,31,3.945668525445329e-05,0,0.976049766718507,0.9712163416898792,0.9740220048899756,0.9736270555383183,0.02324177482644129,0.028783658310120707
BiGRU_Base,3376641,32,3.411964025172683e-05,0,0.9763534536403236,0.9712163416898792,0.9741748166259169,0.97377812257564,0.022939933594929067,0.028783658310120707
BiGRU_Base,3376641,33,2.9358185796669342e-05,0,0.9757688723205965,0.9721448467966574,0.9743276283618582,0.9739534883720931,0.023543616057953517,0.027855153203342618
BiGRU_Base,3376641,34,2.630135843271721e-05,0,0.9763608087091757,0.9715258433921387,0.9743276283618582,0.9739373254731617,0.022939933594929067,0.02847415660786134
BiGRU_Base,3376641,35,2.3905486719181332e-05,0,0.9760720944686141,0.9721448467966574,0.9744804400977995,0.9741045123274926,0.02324177482644129,0.027855153203342618
BiGRU_Base,3376641,36,2.2137863914814752e-05,0,0.9757688723205965,0.9721448467966574,0.9743276283618582,0.9739534883720931,0.023543616057953517,0.027855153203342618
BiGRU_Base,3376641,37,2.0658546846929174e-05,0,0.9754658385093168,0.9721448467966574,0.9741748166259169,0.9738025112385676,0.02384545728946574,0.027855153203342618
BiGRU_Base,3376641,38,1.999431237191647e-05,0,0.9754582168375272,0.9718353450943981,0.9740220048899756,0.9736434108527132,0.02384545728946574,0.02816465490560198
BiGRU_Base,3376641,39,1.8453396592121862e-05,0,0.9757613424487259,0.9718353450943981,0.9741748166259169,0.9737943867266243,0.023543616057953517,0.02816465490560198
BiGRU_Base,3376641,40,1.765243268017422e-05,0,0.9754505904288377,0.9715258433921387,0.9738691931540342,0.9734842611257559,0.02384545728946574,0.02847415660786134
BiGRU_Base,3376641,41,1.7008119943266836e-05,0,0.9751475613544579,0.9715258433921387,0.9737163814180929,0.9733333333333334,0.024147298520977967,0.02847415660786134
BiGRU_Base,3376641,42,1.6797110604854355e-05,0,0.9751475613544579,0.9715258433921387,0.9737163814180929,0.9733333333333334,0.024147298520977967,0.02847415660786134
BiGRU_Base,3376641,43,1.6384815930555655e-05,0,0.9751475613544579,0.9715258433921387,0.9737163814180929,0.9733333333333334,0.024147298520977967,0.02847415660786134
BiGRU_Base,3376641,44,1.595019239175599e-05,0,0.9751552795031055,0.9718353450943981,0.9738691931540342,0.9734924817857696,0.024147298520977967,0.02816465490560198
BiGRU_Base,3376641,45,1.581267611947204e-05,0,0.9751475613544579,0.9715258433921387,0.9737163814180929,0.9733333333333334,0.024147298520977967,0.02847415660786134
BiGRU_Base,3376641,46,1.5560320544129634e-05,0,0.9751475613544579,0.9715258433921387,0.9737163814180929,0.9733333333333334,0.024147298520977967,0.02847415660786134
BiGRU_Base,3376641,47,1.5793235757673057e-05,0,0.9751475613544579,0.9715258433921387,0.9737163814180929,0.9733333333333334,0.024147298520977967,0.02847415660786134
BiGRU_Base,3376641,48,1.540653217419346e-05,0,0.9751475613544579,0.9715258433921387,0.9737163814180929,0.9733333333333334,0.024147298520977967,0.02847415660786134
BiGRU_Base,3376641,49,1.5727639046977296e-05,0,0.9751475613544579,0.9715258433921387,0.9737163814180929,0.9733333333333334,0.024147298520977967,0.02847415660786134
BiGRU_Base,3376641,50,1.550358075082141e-05,0,0.9751475613544579,0.9715258433921387,0.9737163814180929,0.9733333333333334,0.024147298520977967,0.02847415660786134
Transformer_Base,1932097,1,0.6613289839946307,0,0.743065693430657,0.6301454658000619,0.7098105134474327,0.6819628202981075,0.2124962269846061,0.3698545341999381
Transformer_Base,1932097,2,0.5455711094232706,0,0.8496794871794872,0.8204890126895698,0.839700488997555,0.8348291607620847,0.14156353757923332,0.17951098731043022
Transformer_Base,1932097,3,0.41821997039593184,0,0.8449393853961094,0.9275766016713092,0.8801955990220048,0.884331661257008,0.1660126773317235,0.07242339832869081
Transformer_Base,1932097,4,0.32044416264845776,0,0.9229274611398963,0.8820798514391829,0.9054095354523227,0.9020414622566861,0.07183821309990945,0.11792014856081709
Transformer_Base,1932097,5,0.24308571506005067,0,0.9276807980049875,0.9210770659238626,0.925580684596577,0.9243671377543097,0.0700271657108361,0.07892293407613742
Transformer_Base,1932097,6,0.18512472281089196,0,0.944496414094169,0.9374806561436088,0.9419315403422983,0.9409754582168375,0.05372773920917597,0.06251934385639121
Transformer_Base,1932097,7,0.14314484080443016,0,0.9316825775656324,0.9665738161559888,0.948502444987775,0.9488075345587118,0.06912164201629943,0.033426183844011144
Transformer_Base,1932097,8,0.11577315112719169,0,0.9702018583787247,0.9371711544413495,0.9547677261613692,0.9534005037783375,0.028071234530636886,0.06282884555865058
Transformer_Base,1932097,9,0.0950238064218026,0,0.9948258020006899,0.8926029093160013,0.9446821515892421,0.9409461663947798,0.004527618472683369,0.10739709068399876
Transformer_Base,1932097,10,0.08636368001596285,0,0.9330778301886793,0.9795728876508821,0.9552261613691931,0.9557602295032462,0.06851795955327497,0.02042711234911792
Transformer_Base,1932097,11,0.05656031988417873,0,0.9594264795607077,0.9733828536056949,0.9665342298288508,0.9663542786910432,0.040144883791125865,0.02661714639430517
Transformer_Base,1932097,12,0.04302532634196373,0,0.9116638078902229,0.9870009285051068,0.9463630806845966,0.9478377173428444,0.0932689405372774,0.012999071494893221
Transformer_Base,1932097,13,0.03674507844978227,0,0.9797232056646282,0.9421231816774992,0.96179706601467,0.9605553802461344,0.019015997585270148,0.05787681832250077
Transformer_Base,1932097,14,0.019913465142823182,0,0.968799243618027,0.9514082327452801,0.960880195599022,0.9600249843847595,0.02988228191971023,0.0485917672547199
Transformer_Base,1932097,15,0.01607261678705422,0,0.9471947194719472,0.9770968740328072,0.96179706601467,0.961913467397928,0.053124056746151525,0.02290312596719282
Transformer_Base,1932097,16,0.012873442324164968,0,0.9628378378378378,0.9702878365831012,0.9668398533007335,0.9665484815785417,0.03652278901297917,0.029712163416898793
Transformer_Base,1932097,17,0.011298010963051079,0,0.94075617743376,0.9780253791395853,0.9587408312958435,0.9590288315629742,0.06006640507093269,0.021974620860414733
Transformer_Base,1932097,18,0.005708232638426125,0,0.9631901840490797,0.9718353450943981,0.9677567237163814,0.9674934524726544,0.03622094778146695,0.02816465490560198
Transformer_Base,1932097,19,0.0025723535957065625,0,0.9590964590964591,0.9724543484989168,0.9659229828850856,0.9657292146918703,0.040446725022638096,0.027545651501083256
Transformer_Base,1932097,20,0.0026336579769402025,0,0.9758346581875994,0.9498607242339833,0.9636308068459658,0.96267252195734,0.022939933594929067,0.05013927576601671
Transformer_Base,1932097,21,0.007221286139191272,0,0.9475576865448008,0.978644382544104,0.9627139364303179,0.9628501827040195,0.0528222155146393,0.02135561745589601
Transformer_Base,1932097,22,0.010583129174147662,0,0.9155415110600402,0.9863819251005881,0.9483496332518337,0.949642431466031,0.08874132206459402,0.013618074899411947
Transformer_Base,1932097,23,0.013346814304196205,0,0.9543530834340992,0.9770968740328072,0.9656173594132029,0.9655910689707906,0.04557802595834591,0.02290312596719282
Transformer_Base,1932097,24,0.0038911450313977324,0,0.9643625192012288,0.9715258433921387,0.9682151589242054,0.9679309281529448,0.03501358285541805,0.02847415660786134
Transformer_Base,1932097,25,0.0012887331719796818,0,0.9678416821273964,0.9687403280718044,0.9686735941320294,0.9682907965970611,0.03139148807727136,0.031259671928195606
Transformer_Base,1932097,26,0.0007306046813587622,0,0.967451952882827,0.9659548127514701,0.9671454767726161,0.966702803159362,0.03169332930878358,0.03404518724852987
Transformer_Base,1932097,27,0.0005105375706849513,0,0.9559672031582144,0.9743113587124729,0.965158924205379,0.9650521152667075,0.043766978569272565,0.02568864128752708
Transformer_Base,1932097,28,0.0004242333076175643,0,0.9593769089798412,0.9721448467966574,0.9659229828850856,0.9657186779400461,0.040144883791125865,0.027855153203342618
Transformer_Base,1932097,29,0.0003771856456576363,0,0.9640332001229635,0.9705973382853605,0.96760391198044,0.9673041332510796,0.035315424086930274,0.02940266171463943
Transformer_Base,1932097,30,0.0003062541436520405,0,0.9591463414634146,0.9736923553079542,0.9665342298288508,0.9663646137306098,0.040446725022638096,0.026307644692045808
Transformer_Base,1932097,31,0.000263839017022222,0,0.9638147807421037,0.9727638502011761,0.968520782396088,0.9682686383240912,0.0356172653184425,0.027236149798823894
Transformer_Base,1932097,32,0.00020590307282803295,0,0.9657407407407408,0.968430826369545,0.9674511002444988,0.9670839128419101,0.03350437669785693,0.031569173630454965
Transformer_Base,1932097,33,0.00012977331740470478,0,0.9657407407407408,0.968430826369545,0.9674511002444988,0.9670839128419101,0.03350437669785693,0.031569173630454965
Transformer_Base,1932097,34,0.00010381315748348313,0,0.9645935960591133,0.9696688331785824,0.9674511002444988,0.9671245562586819,0.03471174162390583,0.030331166821417517
Transformer_Base,1932097,35,8.90858673301409e-05,0,0.9660807893925377,0.9696688331785824,0.9682151589242054,0.9678714859437751,0.033202535466344704,0.030331166821417517
Transformer_Base,1932097,36,7.412647154034438e-05,0,0.9631675874769797,0.9712163416898792,0.9674511002444988,0.967175219602404,0.03622094778146695,0.028783658310120707
Transformer_Base,1932097,37,6.746222669999742e-05,0,0.9640663390663391,0.9715258433921387,0.968062347188264,0.9677817172807153,0.035315424086930274,0.02847415660786134
Transformer_Base,1932097,38,7.4265671453479e-05,0,0.9603416717510678,0.9743113587124729,0.9674511002444988,0.9672760792748502,0.039239360096589196,0.02568864128752708
Transformer_Base,1932097,39,6.614473652287136e-05,0,0.9625766871165644,0.9712163416898792,0.9671454767726161,0.9668772146048374,0.036824630244491396,0.028783658310120707
Transformer_Base,1932097,40,6.624288142540117e-05,0,0.9655066214967662,0.9702878365831012,0.9682151589242054,0.9678913244828651,0.03380621792936915,0.029712163416898793
Transformer_Base,1932097,41,6.308636945435025e-05,0,0.9657829839704068,0.9696688331785824,0.968062347188264,0.9677220077220077,0.03350437669785693,0.030331166821417517
Transformer_Base,1932097,42,5.895548712522633e-05,0,0.9655066214967662,0.9702878365831012,0.9682151589242054,0.9678913244828651,0.03380621792936915,0.029712163416898793
Transformer_Base,1932097,43,6.063511220697994e-05,0,0.9655172413793104,0.9705973382853605,0.9683679706601467,0.9680506250964656,0.03380621792936915,0.02940266171463943
Transformer_Base,1932097,44,5.371780683232758e-05,0,0.9660703269586675,0.9693593314763231,0.968062347188264,0.9677120346052834,0.033202535466344704,0.03064066852367688
Transformer_Base,1932097,45,5.531341244372575e-05,0,0.9652414641648723,0.9712163416898792,0.968520782396088,0.9682196852823203,0.034108059160881374,0.028783658310120707
Transformer_Base,1932097,46,5.2540924745979006e-05,0,0.9643515673017824,0.9712163416898792,0.968062347188264,0.9677717810331534,0.03501358285541805,0.028783658310120707
Transformer_Base,1932097,47,5.5571276019551217e-05,0,0.9637592137592138,0.9712163416898792,0.9677567237163814,0.9674734083551719,0.0356172653184425,0.028783658310120707
Transformer_Base,1932097,48,5.727895537487572e-05,0,0.9640552995391705,0.9712163416898792,0.9679095354523227,0.967622571692877,0.035315424086930274,0.028783658310120707
Transformer_Base,1932097,49,5.5503977329443354e-05,0,0.9640552995391705,0.9712163416898792,0.9679095354523227,0.967622571692877,0.035315424086930274,0.028783658310120707
Transformer_Base,1932097,50,5.438430595789284e-05,0,0.9640552995391705,0.9712163416898792,0.9679095354523227,0.967622571692877,0.035315424086930274,0.028783658310120707
CNN_Base,1731581,1,0.6704738885164261,0,0.6683345246604717,0.8681522748375116,0.7221882640586798,0.7552504038772213,0.4201629942650166,0.13184772516248838
CNN_Base,1731581,2,0.5964385041823754,0,0.7990376450608548,0.8737233054781801,0.8291564792176039,0.8347131874630396,0.21430727437367944,0.12627669452181986
CNN_Base,1731581,3,0.49590756514897716,0,0.8490951546993578,0.9003404518724853,0.8717909535452323,0.8739672525161484,0.15605191669182011,0.09965954812751471
CNN_Base,1731581,4,0.356936735029404,0,0.929254955570745,0.8415351284432064,0.8901283618581907,0.8832223485463699,0.062481134923030486,0.15846487155679356
CNN_Base,1731581,5,0.24202254586494887,0,0.9414618369987063,0.900959455277004,0.9234413202933985,0.920765459433813,0.05463326290371265,0.09904054472299598
CNN_Base,1731581,6,0.1683333352781259,0,0.9566195372750642,0.9213865676261219,0.9405562347188264,0.9386725524199906,0.04074856625415032,0.07861343237387805
CNN_Base,1731581,7,0.11957225203514099,0,0.9401215805471125,0.957288765088208,0.9488080684596577,0.9486275111179266,0.05946272260790824,0.04271123491179202
CNN_Base,1731581,8,0.08403542788269427,0,0.9646576207005364,0.9461467038068709,0.9562958435207825,0.9553125,0.03380621792936915,0.05385329619312906
CNN_Base,1731581,9,0.05862935847387864,0,0.9618131015212666,0.9588362735995049,0.960880195599022,0.9603223806571606,0.03712647147600362,0.041163726400495204
CNN_Base,1731581,10,0.03792291356680485,0,0.9696969696969697,0.960693283813061,0.9657701711491442,0.9651741293532339,0.029278599456685782,0.039306716186939025
CNN_Base,1731581,11,0.023783620840941485,0,0.9709375,0.9616217889198391,0.9668398533007335,0.9662571917275696,0.028071234530636886,0.03837821108016094
CNN_Base,1731581,12,0.014950453500764875,0,0.9574468085106383,0.9749303621169917,0.9662286063569682,0.9661094924091397,0.04225777241171144,0.025069637883008356
CNN_Base,1731581,13,0.010116943623870611,0,0.966728280961183,0.9712163416898792,0.9692848410757946,0.9689671144048171,0.03259885300332025,0.028783658310120707
CNN_Base,1731581,14,0.006885364562129745,0,0.9696688331785824,0.9696688331785824,0.9700488997555012,0.9696688331785824,0.02958044068819801,0.030331166821417517
CNN_Base,1731581,15,0.004445396372690224,0,0.9699876237623762,0.9702878365831012,0.9705073349633252,0.9701377069472381,0.029278599456685782,0.029712163416898793
CNN_Base,1731581,16,0.0032446882194982697,0,0.9699969068976183,0.9705973382853605,0.9706601466992665,0.9702970297029703,0.029278599456685782,0.02940266171463943
CNN_Base,1731581,17,0.002547544604077792,0,0.9718004338394793,0.9705973382853605,0.9715770171149144,0.9711985134716631,0.027467552067612436,0.02940266171463943
CNN_Base,1731581,18,0.0020544188446365297,0,0.972411655300682,0.97090683998762,0.9720354523227384,0.9716586650147128,0.026863869604587986,0.02909316001238007
CNN_Base,1731581,19,0.0017334660358476238,0,0.9741995648119366,0.9699783348808418,0.9724938875305623,0.9720843672456576,0.02505282221551464,0.030021665119158155
CNN_Base,1731581,20,0.0014589222309251244,0,0.9733250620347395,0.9712163416898792,0.9726466992665037,0.9722695584817971,0.025958345910051313,0.028783658310120707
CNN_Base,1731581,21,0.0012529366627299727,0,0.9745341614906833,0.9712163416898792,0.973257946210269,0.9728724228801736,0.024750980984002413,0.028783658310120707
CNN_Base,1731581,22,0.0011154497490049554,0,0.9724458204334365,0.9721448467966574,0.9726466992665037,0.9722953103234794,0.026863869604587986,0.027855153203342618
CNN_Base,1731581,23,0.0010014940377844211,0,0.9724458204334365,0.9721448467966574,0.9726466992665037,0.9722953103234794,0.026863869604587986,0.027855153203342618
CNN_Base,1731581,24,0.0008842078543518885,0,0.9733415995040298,0.9718353450943981,0.9729523227383863,0.972587889112591,0.025958345910051313,0.02816465490560198
CNN_Base,1731581,25,0.0008024822880263225,0,0.9736515809051457,0.9721448467966574,0.973257946210269,0.9728976304785504,0.02565650467853909,0.027855153203342618
CNN_Base,1731581,26,0.0007280971219118398,0,0.974247595408005,0.9718353450943981,0.9734107579462102,0.9730399752091726,0.02505282221551464,0.02816465490560198
CNN_Base,1731581,27,0.0006644189695809752,0,0.9730650154798761,0.9727638502011761,0.973257946210269,0.9729144095341279,0.026260187141563536,0.027236149798823894
CNN_Base,1731581,28,0.000613982520567683,0,0.9748603351955307,0.9721448467966574,0.9738691931540342,0.9735006973500697,0.02444913975249019,0.027855153203342618
CNN_Base,1731581,29,0.0005737932297051884,0,0.9724969097651421,0.9740018570102136,0.9735635696821516,0.9732488016081645,0.026863869604587986,0.025998142989786442
CNN_Base,1731581,30,0.0005371387736746469,0,0.9742954475069681,0.9736923553079542,0.9743276283618582,0.9739938080495356,0.02505282221551464,0.026307644692045808
CNN_Base,1731581,31,0.0005077193877346312,0,0.9746051409104987,0.9740018570102136,0.9746332518337408,0.9743034055727554,0.024750980984002413,0.025998142989786442
CNN_Base,1731581,32,0.00047727673742114206,0,0.9742874845105328,0.9733828536056949,0.9741748166259169,0.9738349589719771,0.02505282221551464,0.02661714639430517
CNN_Base,1731581,33,0.0004611322029422109,0,0.9748525302701024,0.9718353450943981,0.9737163814180929,0.9733415995040298,0.02444913975249019,0.02816465490560198
CNN_Base,1731581,34,0.00043688790845827985,0,0.9745578653428483,0.9721448467966574,0.9737163814180929,0.9733498605515959,0.024750980984002413,0.027855153203342618
CNN_Base,1731581,35,0.00042231848335806996,0,0.9740018570102136,0.9740018570102136,0.9743276283618582,0.9740018570102136,0.025354663447026863,0.025998142989786442
